Unnamed: 0,Clothing ID,Age,Title,Review Text_x,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Sentiment,Review Text_y,Original Rating,Predicted Sentiment,Predicted Sentiment Label
85,866,58,,I really hoping like look way model least sharkbite hem much pronounced looser one photo look like pinned back usually wear medium large got medium lot material bottom half photo show made look bigger flattering material nice weave thin delicate bought holly deep olive blue color,1,0,2,General Petite,Tops,Knits,-1,I really hoping like look way model least sharkbite hem much pronounced looser one photo look like pinned back usually wear medium large got medium lot material bottom half photo show made look bigger flattering material nice weave thin delicate bought holly deep olive blue color,1,1,Positive
86,850,39,Neutral blue,I tried sale section usually surprisingly size right fit fitted enough room eat te blue light blue almost neutral white embroidery think looked stylish decided keep peplum part hit right spot short petite torso normal size,4,1,0,General Petite,Tops,Blouses,1,I tried sale section usually surprisingly size right fit fitted enough room eat te blue light blue almost neutral white embroidery think looked stylish decided keep peplum part hit right spot short petite torso normal size,4,1,Positive
87,1081,39,True to size to large,I debated n think look loose model tighten look lot flattering tried x store usually decide need petite looked huge pinched back see xx would work lot fabric looser didnt look good like dress overall still recommend like looser look great would however order eptite lb dd che,4,1,9,General Petite,Dresses,Dresses,1,I debated n think look loose model tighten look lot flattering tried x store usually decide need petite looked huge pinched back see xx would work lot fabric looser didnt look good like dress overall still recommend like looser look great would however order eptite lb dd che,4,1,Positive
88,845,38,Huge,Really cute piece huge ordered xx petite unfortunately extremely wide flattering returning,2,0,4,General Petite,Tops,Blouses,-1,Really cute piece huge ordered xx petite unfortunately extremely wide flattering returning,2,1,Positive
89,836,24,"Pretty, but not for me...",I bought top online burnt orange color excited get tried fit fine lackedsomething back little bit long front little bit short lacked overall tailored look gorgeous fabric top wanted something bought velvet tunic instead,4,1,3,General,Tops,Blouses,1,I bought top online burnt orange color excited get tried fit fine lackedsomething back little bit long front little bit short lacked overall tailored look gorgeous fabric top wanted something bought velvet tunic instead,4,1,Positive
90,1078,51,Sweet flattering dress,I love cute summer dress one especially made linen unique wellmade design quite flattering foot little curvy c bust got size fit well although difficult zip material give perfect dress wear italy france book ticket,4,1,0,General Petite,Dresses,Dresses,1,I love cute summer dress one especially made linen unique wellmade design quite flattering foot little curvy c bust got size fit well although difficult zip material give perfect dress wear italy france book ticket,4,1,Positive
91,850,29,,This top much prettier real life model pattern texture lovely peplum surprisingly flattering definitely short side think give modern look fabric stretch still think fit tt large chest may want go size otherwise would order normal size,5,1,5,General Petite,Tops,Blouses,1,This top much prettier real life model pattern texture lovely peplum surprisingly flattering definitely short side think give modern look fabric stretch still think fit tt large chest may want go size otherwise would order normal size,5,0,Neutral
92,861,23,,,5,1,0,General Petite,Tops,Knits,1,,5,1,Positive
93,1081,31,,,5,1,0,General,Dresses,Dresses,1,,5,1,Positive
94,850,23,"Beautifully made, but not versatile",This shirt caught eye beautiful love shape design color perfect spring summer white pant unfortunately dont see possibility shirt worn way far doesnt work jean skirt short usually prefer item versatility outfit im still fence im going keep aside seriously great quality shirt beautiful,4,1,3,General Petite,Tops,Blouses,1,This shirt caught eye beautiful love shape design color perfect spring summer white pant unfortunately dont see possibility shirt worn way far doesnt work jean skirt short usually prefer item versatility outfit im still fence im going keep aside seriously great quality shirt beautiful,4,1,Positive
95,863,83,Casual elegance!,Purchased top online received pleased elegant cut yet casual fabric love sleeve run longerads overall look also loved v necklineenhances feel overall style various necklace top limitless option color state mosswhich usually think greenish browni found taupe would liked green tone however still fantastic f,5,1,14,General,Tops,Knits,1,Purchased top online received pleased elegant cut yet casual fabric love sleeve run longerads overall look also loved v necklineenhances feel overall style various necklace top limitless option color state mosswhich usually think greenish browni found taupe would liked green tone however still fantastic f,5,1,Positive
96,845,44,,I usually wear medium bought small fit ok shape flattering love baby doll dress top tent daughter saw try said thats piece tablecloth going back,1,0,0,General Petite,Tops,Blouses,-1,I usually wear medium bought small fit ok shape flattering love baby doll dress top tent daughter saw try said thats piece tablecloth going back,1,1,Positive
97,861,44,Huge,I excited order top red x cute huge shapeless support thin go back shouldve looked review,1,0,0,General Petite,Tops,Knits,-1,I excited order top red x cute huge shapeless support thin go back shouldve looked review,1,1,Positive
98,1133,50,,,5,1,0,General,Jackets,Outerwear,1,,5,1,Positive
99,861,33,Pernette henley,I need easy comfortable top everyday wear bought top mostly cute button received looked exactly picture online however button kept slipping home hole slightly big shirt fit tad snug near upper arm would stretch loosen throughout day definitely comfortable shirt felt like pajama top going back,3,0,17,General Petite,Tops,Knits,0,I need easy comfortable top everyday wear bought top mostly cute button received looked exactly picture online however button kept slipping home hole slightly big shirt fit tad snug near upper arm would stretch loosen throughout day definitely comfortable shirt felt like pajama top going back,3,1,Positive
100,861,39,Comfy,At first wasnt sure neckline much lower wavy thought wearing really comfortable stretch lot wear cami underneath lean forward im showing world torso,4,1,0,General Petite,Tops,Knits,1,At first wasnt sure neckline much lower wavy thought wearing really comfortable stretch lot wear cami underneath lean forward im showing world torso,4,1,Positive
101,863,40,"Simple, stylish, lovely-runs a bit big",I find brand little bit allovertheplace size tried person may bought small instead despite bit big still look great hide flaw well bought another shirt seamed scoop neck shirt full inch smaller bust something keep mind still great shirt love neutral color,4,1,5,General,Tops,Knits,1,I find brand little bit allovertheplace size tried person may bought small instead despite bit big still look great hide flaw well bought another shirt seamed scoop neck shirt full inch smaller bust something keep mind still great shirt love neutral color,4,1,Positive
